t,i,dest_port,size
183,7,-1,-1
184,0,0,160
184,1,0,160
184,2,-1,-1
184,3,-1,-1
184,4,-1,-1
184,5,-1,-1
184,6,-1,-1
184,7,-1,-1
185,0,0,160
185,1,0,160
185,2,-1,-1
185,3,-1,-1
185,4,-1,-1
185,5,-1,-1
185,6,-1,-1
185,7,-1,-1
186,0,0,160
186,1,0,160
186,2,-1,-1
186,3,-1,-1
186,4,-1,-1
186,5,-1,-1
186,6,-1,-1
186,7,-1,-1
187,0,0,160
187,1,0,160
187,2,-1,-1
187,3,-1,-1
187,4,-1,-1
187,5,-1,-1
187,6,-1,-1
187,7,-1,-1
188,0,0,160
188,1,0,160
188,2,-1,-1
188,3,-1,-1
188,4,-1,-1
188,5,-1,-1
188,6,-1,-1
188,7,-1,-1
189,0,0,160
189,1,0,160
189,2,-1,-1
189,3,-1,-1
189,4,-1,-1
189,5,-1,-1
189,6,-1,-1
189,7,-1,-1
190,0,0,160
190,1,0,160
190,2,-1,-1
190,3,-1,-1
190,4,-1,-1
190,5,-1,-1
190,6,-1,-1
190,7,-1,-1
191,0,0,160
191,1,0,160
191,2,-1,-1
191,3,-1,-1
191,4,-1,-1
191,5,-1,-1
191,6,-1,-1
191,7,-1,-1
192,0,0,160
192,1,0,160
192,2,-1,-1
192,3,-1,-1
192,4,-1,-1
192,5,-1,-1
192,6,-1,-1
192,7,-1,-1
193,0,0,160
193,1,0,160
193,2,-1,-1
193,3,-1,-1
193,4,-1,-1
193,5,-1,-1
193,6,-1,-1
193,7,-1,-1
194,0,0,160
194,1,0,160
194,2,-1,-1
194,3,-1,-1
194,4,-1,-1
194,5,-1,-1
194,6,-1,-1
194,7,-1,-1
195,0,0,160
195,1,0,160
195,2,-1,-1
195,3,-1,-1
195,4,-1,-1
195,5,-1,-1
195,6,-1,-1
195,7,-1,-1
196,0,0,160
196,1,0,160
196,2,-1,-1
196,3,-1,-1
196,4,-1,-1
196,5,-1,-1
196,6,-1,-1
196,7,-1,-1
197,0,0,160
197,1,0,160
197,2,-1,-1
197,3,-1,-1
197,4,-1,-1
197,5,-1,-1
197,6,-1,-1
197,7,-1,-1
198,0,0,160
198,1,0,160
198,2,-1,-1
198,3,-1,-1
198,4,-1,-1
198,5,-1,-1
198,6,-1,-1
198,7,-1,-1
199,0,0,160
199,1,0,160
199,2,-1,-1
199,3,-1,-1
199,4,-1,-1
199,5,-1,-1
199,6,-1,-1
199,7,-1,-1
200,0,0,160
200,1,0,160
200,2,-1,-1
200,3,-1,-1
200,4,-1,-1
200,5,-1,-1
200,6,-1,-1
200,7,-1,-1
201,0,0,160
201,1,0,160
201,2,-1,-1
201,3,-1,-1
201,4,-1,-1
201,5,-1,-1
201,6,-1,-1
201,7,-1,-1
202,0,0,160
202,1,0,160
202,2,-1,-1
202,3,-1,-1
202,4,-1,-1
202,5,-1,-1
202,6,-1,-1
202,7,-1,-1
203,0,0,160
203,1,0,160
203,2,-1,-1
203,3,-1,-1
203,4,-1,-1
203,5,-1,-1
203,6,-1,-1
203,7,-1,-1
204,0,0,160
204,1,0,160
204,2,-1,-1
204,3,-1,-1
204,4,-1,-1
204,5,-1,-1
204,6,-1,-1
204,7,-1,-1
205,0,0,160
205,1,0,160
205,2,-1,-1
205,3,-1,-1
205,4,-1,-1
205,5,-1,-1
205,6,-1,-1
205,7,-1,-1
206,0,0,160
206,1,0,160
206,2,-1,-1
206,3,-1,-1
206,4,-1,-1
206,5,-1,-1
206,6,-1,-1
206,7,-1,-1
207,0,0,160
207,1,0,160
207,2,-1,-1
207,3,-1,-1
207,4,-1,-1
207,5,-1,-1
207,6,-1,-1
207,7,-1,-1
208,0,0,160
208,1,0,160
208,2,-1,-1
208,3,-1,-1
208,4,-1,-1
208,5,-1,-1
208,6,-1,-1
208,7,-1,-1
209,0,0,160
209,1,0,160
209,2,-1,-1
209,3,-1,-1
209,4,-1,-1
209,5,-1,-1
209,6,-1,-1
209,7,-1,-1
210,0,0,160
210,1,0,160
210,2,-1,-1
210,3,-1,-1
210,4,-1,-1
210,5,-1,-1
210,6,-1,-1
210,7,-1,-1
211,0,0,160
211,1,0,160
211,2,-1,-1
211,3,-1,-1
211,4,-1,-1
211,5,-1,-1
211,6,-1,-1
211,7,-1,-1
212,0,0,160
212,1,0,160
212,2,-1,-1
212,3,-1,-1
212,4,-1,-1
212,5,-1,-1
212,6,-1,-1
212,7,-1,-1
213,0,0,160
213,1,0,160
213,2,-1,-1
213,3,-1,-1
213,4,-1,-1
213,5,-1,-1
213,6,-1,-1
213,7,-1,-1
214,0,0,160
214,1,0,160
214,2,-1,-1
214,3,-1,-1
214,4,-1,-1
214,5,-1,-1
214,6,-1,-1
214,7,-1,-1
215,0,0,160
215,1,0,160
215,2,-1,-1
215,3,-1,-1
215,4,-1,-1
215,5,-1,-1
215,6,-1,-1
215,7,-1,-1
216,0,0,160
216,1,0,160
216,2,-1,-1
216,3,-1,-1
216,4,-1,-1
216,5,-1,-1
216,6,-1,-1
216,7,-1,-1
217,0,0,160
217,1,0,160
217,2,-1,-1
217,3,-1,-1
217,4,-1,-1
217,5,-1,-1
217,6,-1,-1
217,7,-1,-1
218,0,0,160
218,1,0,160
218,2,-1,-1
218,3,-1,-1
218,4,-1,-1
218,5,-1,-1
218,6,-1,-1
218,7,-1,-1
219,0,0,160
219,1,0,160
219,2,-1,-1
219,3,-1,-1
219,4,-1,-1
219,5,-1,-1
219,6,-1,-1
219,7,-1,-1
220,0,0,160
220,1,0,160
220,2,-1,-1
220,3,-1,-1
220,4,-1,-1
220,5,-1,-1
220,6,-1,-1
220,7,-1,-1
221,0,0,160
221,1,0,160
221,2,-1,-1
221,3,-1,-1
221,4,-1,-1
221,5,-1,-1
221,6,-1,-1
221,7,-1,-1
222,0,0,160
222,1,0,160
222,2,-1,-1
222,3,-1,-1
222,4,-1,-1
222,5,-1,-1
222,6,-1,-1
222,7,-1,-1
223,0,0,160
223,1,0,160
223,2,-1,-1
223,3,-1,-1
223,4,-1,-1
223,5,-1,-1
223,6,-1,-1
223,7,-1,-1
224,0,0,160
224,1,0,160
224,2,-1,-1
224,3,-1,-1
224,4,-1,-1
224,5,-1,-1
224,6,-1,-1
224,7,-1,-1
225,0,0,160
225,1,0,160
225,2,-1,-1
225,3,-1,-1
225,4,-1,-1
225,5,-1,-1
225,6,-1,-1
225,7,-1,-1
226,0,0,160
226,1,0,160
226,2,-1,-1
226,3,-1,-1
226,4,-1,-1
226,5,-1,-1
226,6,-1,-1
226,7,-1,-1
227,0,0,160
227,1,0,160
227,2,-1,-1
227,3,-1,-1
227,4,-1,-1
227,5,-1,-1
227,6,-1,-1
227,7,-1,-1
228,0,0,160
228,1,0,160
228,2,-1,-1
228,3,-1,-1
228,4,-1,-1
228,5,-1,-1
228,6,-1,-1
228,7,-1,-1
229,0,0,160
229,1,0,160
229,2,-1,-1
229,3,-1,-1
229,4,-1,-1
229,5,-1,-1
229,6,-1,-1
229,7,-1,-1
230,0,0,160
230,1,0,160
230,2,-1,-1
230,3,-1,-1
230,4,-1,-1
230,5,-1,-1
230,6,-1,-1
230,7,-1,-1
231,0,0,160
231,1,0,160
231,2,-1,-1
231,3,-1,-1
231,4,-1,-1
231,5,-1,-1
231,6,-1,-1
231,7,-1,-1
232,0,0,160
232,1,0,160
232,2,-1,-1
232,3,-1,-1
232,4,-1,-1
232,5,-1,-1
232,6,-1,-1
232,7,-1,-1
233,0,0,160
233,1,0,160
233,2,-1,-1
233,3,-1,-1
233,4,-1,-1
233,5,-1,-1
233,6,-1,-1
233,7,-1,-1
234,0,0,160
234,1,0,160
234,2,-1,-1
234,3,-1,-1
234,4,-1,-1
234,5,-1,-1
234,6,-1,-1
234,7,-1,-1
235,0,0,160
235,1,0,160
235,2,-1,-1
235,3,-1,-1
235,4,-1,-1
235,5,-1,-1
235,6,-1,-1
235,7,-1,-1
236,0,0,160
236,1,0,160
236,2,-1,-1
236,3,-1,-1
236,4,-1,-1
236,5,-1,-1
236,6,-1,-1
236,7,-1,-1
237,0,0,160
237,1,0,160
237,2,-1,-1
237,3,-1,-1
237,4,-1,-1
237,5,-1,-1
237,6,-1,-1
237,7,-1,-1
238,0,0,160
238,1,0,160
238,2,-1,-1
238,3,-1,-1
238,4,-1,-1
238,5,-1,-1
238,6,-1,-1
238,7,-1,-1
239,0,0,160
239,1,0,160
239,2,-1,-1
239,3,-1,-1
239,4,-1,-1
239,5,-1,-1
239,6,-1,-1
239,7,-1,-1
240,0,0,160
240,1,0,160
240,2,-1,-1
240,3,-1,-1
240,4,-1,-1
240,5,-1,-1
240,6,-1,-1
240,7,-1,-1
241,0,0,160
241,1,0,160
241,2,-1,-1
241,3,-1,-1
241,4,-1,-1
241,5,-1,-1
241,6,-1,-1
241,7,-1,-1
242,0,0,160
242,1,0,160
242,2,-1,-1
242,3,-1,-1
242,4,-1,-1
242,5,-1,-1
242,6,-1,-1
242,7,-1,-1
243,0,0,160
243,1,0,160
243,2,-1,-1
243,3,-1,-1
243,4,-1,-1
243,5,-1,-1
243,6,-1,-1
243,7,-1,-1
244,0,0,160
244,1,0,160
244,2,-1,-1
244,3,-1,-1
244,4,-1,-1
244,5,-1,-1
244,6,-1,-1
244,7,-1,-1
245,0,0,160
245,1,0,160
245,2,-1,-1
245,3,-1,-1
245,4,-1,-1
245,5,-1,-1
245,6,-1,-1
245,7,-1,-1
246,0,0,160
246,1,0,160
246,2,-1,-1
246,3,-1,-1
246,4,-1,-1
246,5,-1,-1
246,6,-1,-1
246,7,-1,-1
247,0,0,160
247,1,0,160
247,2,-1,-1
247,3,-1,-1
247,4,-1,-1
247,5,-1,-1
247,6,-1,-1
247,7,-1,-1
248,0,0,160
248,1,0,160
248,2,-1,-1
248,3,-1,-1
248,4,-1,-1
248,5,-1,-1
248,6,-1,-1
248,7,-1,-1
249,0,0,160
249,1,0,160
249,2,-1,-1
249,3,-1,-1
249,4,-1,-1
249,5,-1,-1
249,6,-1,-1
249,7,-1,-1
250,0,0,160
250,1,0,160
250,2,-1,-1
250,3,-1,-1
250,4,-1,-1
250,5,-1,-1
250,6,-1,-1
250,7,-1,-1
251,0,0,160
251,1,0,160
251,2,-1,-1
251,3,-1,-1
251,4,-1,-1
251,5,-1,-1
251,6,-1,-1
251,7,-1,-1
252,0,0,160
252,1,0,160
252,2,-1,-1
252,3,-1,-1
252,4,-1,-1
252,5,-1,-1
252,6,-1,-1
252,7,-1,-1
253,0,0,160
253,1,0,160
253,2,-1,-1
253,3,-1,-1
253,4,-1,-1
253,5,-1,-1
253,6,-1,-1
253,7,-1,-1
254,0,0,160
254,1,0,160
254,2,-1,-1
254,3,-1,-1
254,4,-1,-1
254,5,-1,-1
254,6,-1,-1
254,7,-1,-1
255,0,0,160
255,1,0,160
255,2,-1,-1
255,3,-1,-1
255,4,-1,-1
255,5,-1,-1
255,6,-1,-1
255,7,-1,-1
256,0,0,160
256,1,0,160
256,2,-1,-1
256,3,-1,-1
256,4,-1,-1
256,5,-1,-1
256,6,-1,-1
256,7,-1,-1
257,0,0,160
257,1,0,160
257,2,-1,-1
257,3,-1,-1
257,4,-1,-1
257,5,-1,-1
257,6,-1,-1
257,7,-1,-1
258,0,0,160
258,1,0,160
258,2,-1,-1
258,3,-1,-1
258,4,-1,-1
258,5,-1,-1
258,6,-1,-1
258,7,-1,-1
259,0,0,160
259,1,0,160
259,2,-1,-1
259,3,-1,-1
259,4,-1,-1
259,5,-1,-1
259,6,-1,-1
259,7,-1,-1
260,0,0,160
260,1,0,160
260,2,-1,-1
260,3,-1,-1
260,4,-1,-1
260,5,-1,-1
260,6,-1,-1
260,7,-1,-1
261,0,0,160
261,1,0,160
261,2,-1,-1
261,3,-1,-1
261,4,-1,-1
261,5,-1,-1
261,6,-1,-1
261,7,-1,-1
262,0,0,160
262,1,0,160
262,2,-1,-1
262,3,-1,-1
262,4,-1,-1
262,5,-1,-1
262,6,-1,-1
262,7,-1,-1
263,0,0,160
263,1,0,160
263,2,-1,-1
263,3,-1,-1
263,4,-1,-1
263,5,-1,-1
263,6,-1,-1
263,7,-1,-1
264,0,0,160
264,1,0,160
264,2,-1,-1
264,3,-1,-1
264,4,-1,-1
264,5,-1,-1
264,6,-1,-1
264,7,-1,-1
265,0,0,160
265,1,0,160
265,2,-1,-1
265,3,-1,-1
265,4,-1,-1
265,5,-1,-1
265,6,-1,-1
265,7,-1,-1
266,0,0,160
266,1,0,160
266,2,-1,-1
266,3,-1,-1
266,4,-1,-1
266,5,-1,-1
266,6,-1,-1
266,7,-1,-1
267,0,0,160
267,1,0,160
267,2,-1,-1
267,3,-1,-1
267,4,-1,-1
267,5,-1,-1
267,6,-1,-1
267,7,-1,-1
268,0,0,160
268,1,0,160
268,2,-1,-1
268,3,-1,-1
268,4,-1,-1
268,5,-1,-1
268,6,-1,-1
268,7,-1,-1
269,0,0,160
269,1,0,160
269,2,-1,-1
269,3,-1,-1
269,4,-1,-1
269,5,-1,-1
269,6,-1,-1
269,7,-1,-1
270,0,3,160
270,1,3,160
270,2,3,160
270,3,3,160
270,4,4,160
270,5,4,160
270,6,4,160
270,7,4,160
271,0,3,160
271,1,3,160
271,2,3,160
271,3,3,160
271,4,4,160
271,5,4,160
271,6,4,160
271,7,4,160
272,0,3,160
272,1,3,160
272,2,3,160
272,3,3,160
272,4,4,160
272,5,4,160
272,6,4,160
272,7,4,160
273,0,3,160
273,1,3,160
273,2,3,160
273,3,3,160
273,4,4,160
273,5,4,160
273,6,4,160
273,7,4,160
274,0,3,160
274,1,3,160
274,2,3,160
274,3,3,160
274,4,4,160
274,5,4,160
274,6,4,160
274,7,4,160
275,0,3,160
275,1,3,160
275,2,3,160
275,3,3,160
275,4,4,160
275,5,4,160
275,6,4,160
275,7,4,160
276,0,3,160
276,1,3,160
276,2,3,160
276,3,3,160
276,4,4,160
276,5,4,160
276,6,4,160
276,7,4,160
277,0,3,160
277,1,3,160
277,2,3,160
277,3,3,160
277,4,4,160
277,5,4,160
277,6,4,160
277,7,4,160
278,0,3,160
278,1,3,160
278,2,3,160
278,3,3,160
278,4,4,160
278,5,4,160
278,6,4,160
278,7,4,160
279,0,3,160
279,1,3,160
279,2,3,160
279,3,3,160
279,4,4,160
279,5,4,160
279,6,4,160
279,7,4,160
280,0,3,160
280,1,3,160
280,2,3,160
280,3,3,160
280,4,4,160
280,5,4,160
280,6,4,160
280,7,4,160
281,0,3,160
281,1,3,160
281,2,3,160
281,3,3,160
281,4,4,160
281,5,4,160
281,6,4,160
281,7,4,160
282,0,3,160
282,1,3,160
282,2,3,160
282,3,3,160
282,4,4,160
282,5,4,160
282,6,4,160
282,7,4,160
283,0,3,160
283,1,3,160
283,2,3,160
283,3,3,160
283,4,4,160
283,5,4,160
283,6,4,160
283,7,4,160
284,0,3,160
284,1,3,160
284,2,3,160
284,3,3,160
284,4,4,160
284,5,4,160
284,6,4,160
284,7,4,160
285,0,3,160
285,1,3,160
285,2,3,160
285,3,3,160
285,4,4,160
285,5,4,160
285,6,4,160
285,7,4,160
286,0,3,160
286,1,3,160
286,2,3,160
286,3,3,160
286,4,4,160
286,5,4,160
286,6,4,160
286,7,4,160
287,0,3,160
287,1,3,160
287,2,3,160
287,3,3,160
287,4,4,160
287,5,4,160
287,6,4,160
287,7,4,160
288,0,3,160
288,1,3,160
288,2,3,160
288,3,3,160
288,4,4,160
288,5,4,160
288,6,4,160
288,7,4,160
289,0,3,160
289,1,3,160
289,2,3,160
289,3,3,160
289,4,4,160
289,5,4,160
289,6,4,160
289,7,4,160
290,0,3,160
290,1,3,160
290,2,3,160
290,3,3,160
290,4,4,160
290,5,4,160
290,6,4,160
290,7,4,160
291,0,3,160
291,1,3,160
291,2,3,160
291,3,3,160
291,4,4,160
291,5,4,160
291,6,4,160
291,7,4,160
292,0,3,160
292,1,3,160
292,2,3,160
292,3,3,160
292,4,4,160
292,5,4,160
292,6,4,160
292,7,4,160
293,0,3,160
293,1,3,160
293,2,3,160
293,3,3,160
293,4,4,160
293,5,4,160
293,6,4,160
293,7,4,160
294,0,3,160
294,1,3,160
294,2,3,160
294,3,3,160
294,4,4,160
294,5,4,160
294,6,4,160
294,7,4,160
295,0,3,160
295,1,3,160
295,2,3,160
295,3,3,160
295,4,4,160
295,5,4,160
295,6,4,160
295,7,4,160
296,0,3,160
296,1,3,160
296,2,3,160
296,3,3,160
296,4,4,160
296,5,4,160
296,6,4,160
296,7,4,160
297,0,3,160
297,1,3,160
297,2,3,160
297,3,3,160
297,4,4,160
297,5,4,160
297,6,4,160
297,7,4,160
298,0,3,160
298,1,3,160
298,2,3,160
298,3,3,160
298,4,4,160
298,5,4,160
298,6,4,160
298,7,4,160
299,0,3,160
299,1,3,160
299,2,3,160
299,3,3,160
299,4,4,160
299,5,4,160
299,6,4,160
299,7,4,160
300,0,3,160
300,1,3,160
300,2,3,160
300,3,3,160
300,4,4,160
300,5,4,160
300,6,4,160
300,7,4,160
301,0,3,160
301,1,3,160
301,2,3,160
301,3,3,160
301,4,4,160
301,5,4,160
301,6,4,160
301,7,4,160
302,0,3,160
302,1,3,160
302,2,3,160
302,3,3,160
302,4,4,160
302,5,4,160
302,6,4,160
302,7,4,160
303,0,3,160
303,1,3,160
303,2,3,160
303,3,3,160
303,4,4,160
303,5,4,160
303,6,4,160
303,7,4,160
304,0,3,160
304,1,3,160
304,2,3,160
304,3,3,160
304,4,4,160
304,5,4,160
304,6,4,160
304,7,4,160
305,0,3,160
305,1,3,160
305,2,3,160
305,3,3,160
305,4,4,160
305,5,4,160
305,6,4,160
305,7,4,160
306,0,3,160
306,1,3,160
306,2,3,160
306,3,3,160
306,4,4,160
306,5,4,160
306,6,4,160
306,7,4,160
307,0,3,160
307,1,-1,-1
307,2,-1,-1
307,3,-1,-1
307,4,4,160
307,5,-1,-1
307,6,-1,-1
307,7,-1,-1
