t,i0,i1,i2,i3,i4,i5,i6,i7
77,57,0,0,0,0,0,0,0
78,58,0,0,0,0,0,0,0
79,58,0,0,0,0,0,0,0
80,59,0,0,0,0,0,0,0
81,59,0,0,0,0,0,0,0
82,60,0,0,0,0,0,0,0
83,60,0,0,0,0,0,0,0
84,61,0,0,0,0,0,0,0
85,61,0,0,0,0,0,0,0
86,62,0,0,0,0,0,0,0
87,62,0,0,0,0,0,0,0
88,63,0,0,0,0,0,0,0
89,63,0,0,0,0,0,0,0
90,64,0,0,0,0,0,0,0
91,64,0,0,0,0,0,0,0
92,65,0,0,0,0,0,0,0
93,65,0,0,0,0,0,0,0
94,66,0,0,0,0,0,0,0
95,66,0,0,0,0,0,0,0
96,67,0,0,0,0,0,0,0
97,67,0,0,0,0,0,0,0
98,68,0,0,0,0,0,0,0
99,68,0,0,0,0,0,0,0
100,69,0,0,0,0,0,0,0
101,69,0,0,0,0,0,0,0
102,70,0,0,0,0,0,0,0
103,70,0,0,0,0,0,0,0
104,71,0,0,0,0,0,0,0
105,71,0,0,0,0,0,0,0
106,72,0,0,0,0,0,0,0
107,72,0,0,0,0,0,0,0
108,73,0,0,0,0,0,0,0
109,73,0,0,0,0,0,0,0
110,74,0,0,0,0,0,0,0
111,74,0,0,0,0,0,0,0
112,75,0,0,0,0,0,0,0
113,75,0,0,0,0,0,0,0
114,76,0,0,0,0,0,0,0
115,76,0,0,0,0,0,0,0
116,77,0,0,0,0,0,0,0
117,77,0,0,0,0,0,0,0
118,78,0,0,0,0,0,0,0
119,78,0,0,0,0,0,0,0
120,79,0,0,0,0,0,0,0
121,79,0,0,0,0,0,0,0
122,80,0,0,0,0,0,0,0
123,80,0,0,0,0,0,0,0
124,81,0,0,0,0,0,0,0
125,81,0,0,0,0,0,0,0
126,82,0,0,0,0,0,0,0
127,82,0,0,0,0,0,0,0
128,83,0,0,0,0,0,0,0
129,83,0,0,0,0,0,0,0
130,84,0,0,0,0,0,0,0
131,84,0,0,0,0,0,0,0
132,85,0,0,0,0,0,0,0
133,85,0,0,0,0,0,0,0
134,86,0,0,0,0,0,0,0
135,86,0,0,0,0,0,0,0
136,87,0,0,0,0,0,0,0
137,87,0,0,0,0,0,0,0
138,88,0,0,0,0,0,0,0
139,88,0,0,0,0,0,0,0
140,89,0,0,0,0,0,0,0
141,89,0,0,0,0,0,0,0
142,90,0,0,0,0,0,0,0
143,90,0,0,0,0,0,0,0
144,91,0,0,0,0,0,0,0
145,91,0,0,0,0,0,0,0
146,92,0,0,0,0,0,0,0
147,92,0,0,0,0,0,0,0
148,93,0,0,0,0,0,0,0
149,93,0,0,0,0,0,0,0
150,94,0,0,0,0,0,0,0
151,94,0,0,0,0,0,0,0
152,95,0,0,0,0,0,0,0
153,95,0,0,0,0,0,0,0
154,96,0,0,0,0,0,0,0
155,96,0,0,0,0,0,0,0
156,97,0,0,0,0,0,0,0
157,97,0,0,0,0,0,0,0
158,98,0,0,0,0,0,0,0
159,98,0,0,0,0,0,0,0
160,99,0,0,0,0,0,0,0
161,99,0,0,0,0,0,0,0
162,100,0,0,0,0,0,0,0
163,100,0,0,0,0,0,0,0
164,101,0,0,0,0,0,0,0
165,101,0,0,0,0,0,0,0
166,102,0,0,0,0,0,0,0
167,102,0,0,0,0,0,0,0
168,103,0,0,0,0,0,0,0
169,103,0,0,0,0,0,0,0
170,104,0,0,0,0,0,0,0
171,104,0,0,0,0,0,0,0
172,105,0,0,0,0,0,0,0
173,105,0,0,0,0,0,0,0
174,106,0,0,0,0,0,0,0
175,106,0,0,0,0,0,0,0
176,107,0,0,0,0,0,0,0
177,107,0,0,0,0,0,0,0
178,108,0,0,0,0,0,0,0
179,108,0,0,0,0,0,0,0
180,109,0,0,0,0,0,0,0
181,109,0,0,0,0,0,0,0
182,110,0,0,0,0,0,0,0
183,110,0,0,0,0,0,0,0
184,111,0,0,0,0,0,0,0
185,111,0,0,0,0,0,0,0
186,112,0,0,0,0,0,0,0
187,112,0,0,0,0,0,0,0
188,113,0,0,0,0,0,0,0
189,113,0,0,0,0,0,0,0
190,114,0,0,0,0,0,0,0
191,114,0,0,0,0,0,0,0
192,115,0,0,0,0,0,0,0
193,115,0,0,0,0,0,0,0
194,116,0,0,0,0,0,0,0
195,116,0,0,0,0,0,0,0
196,117,0,0,0,0,0,0,0
197,117,0,0,0,0,0,0,0
198,118,0,0,0,0,0,0,0
199,118,0,0,0,0,0,0,0
200,119,0,0,0,0,0,0,0
201,119,0,0,0,0,0,0,0
202,120,0,0,0,0,0,0,0
203,120,0,0,0,0,0,0,0
204,121,0,0,0,0,0,0,0
205,121,0,0,0,0,0,0,0
206,122,0,0,0,0,0,0,0
207,122,0,0,0,0,0,0,0
208,123,0,0,0,0,0,0,0
209,123,0,0,0,0,0,0,0
210,124,0,0,0,0,0,0,0
211,124,0,0,0,0,0,0,0
212,125,0,0,0,0,0,0,0
213,125,0,0,0,0,0,0,0
214,126,0,0,0,0,0,0,0
215,126,0,0,0,0,0,0,0
216,127,0,0,0,0,0,0,0
217,127,0,0,0,0,0,0,0
218,128,0,0,0,0,0,0,0
219,128,0,0,0,0,0,0,0
220,129,0,0,0,0,0,0,0
221,129,0,0,0,0,0,0,0
222,130,0,0,0,0,0,0,0
223,130,0,0,0,0,0,0,0
224,131,0,0,0,0,0,0,0
225,131,0,0,0,0,0,0,0
226,132,0,0,0,0,0,0,0
227,132,0,0,0,0,0,0,0
228,133,0,0,0,0,0,0,0
229,133,0,0,0,0,0,0,0
230,134,0,0,0,0,0,0,0
231,134,0,0,0,0,0,0,0
232,135,0,0,0,0,0,0,0
233,135,0,0,0,0,0,0,0
234,136,0,0,0,0,0,0,0
235,136,0,0,0,0,0,0,0
236,137,0,0,0,0,0,0,0
237,137,0,0,0,0,0,0,0
238,138,0,0,0,0,0,0,0
239,138,0,0,0,0,0,0,0
240,139,0,0,0,0,0,0,0
241,139,0,0,0,0,0,0,0
242,140,0,0,0,0,0,0,0
243,140,0,0,0,0,0,0,0
244,141,0,0,0,0,0,0,0
245,141,0,0,0,0,0,0,0
246,142,0,0,0,0,0,0,0
247,142,0,0,0,0,0,0,0
248,143,0,0,0,0,0,0,0
249,143,0,0,0,0,0,0,0
250,144,0,0,0,0,0,0,0
251,144,0,0,0,0,0,0,0
252,145,0,0,0,0,0,0,0
253,145,0,0,0,0,0,0,0
254,146,0,0,0,0,0,0,0
255,146,0,0,0,0,0,0,0
256,147,0,0,0,0,0,0,0
257,147,0,0,0,0,0,0,0
258,148,0,0,0,0,0,0,0
259,148,0,0,0,0,0,0,0
260,149,0,0,0,0,0,0,0
261,149,0,0,0,0,0,0,0
262,150,0,0,0,0,0,0,0
263,150,0,0,0,0,0,0,0
264,151,0,0,0,0,0,0,0
265,151,0,0,0,0,0,0,0
266,152,0,0,0,0,0,0,0
267,152,0,0,0,0,0,0,0
268,153,0,0,0,0,0,0,0
269,153,0,0,0,0,0,0,0
270,154,0,0,0,0,0,0,0
271,154,0,0,0,0,0,0,0
272,155,0,0,0,0,0,0,0
273,155,0,0,0,0,0,0,0
274,156,0,0,0,0,0,0,0
275,156,0,0,0,0,0,0,0
276,157,0,0,0,0,0,0,0
277,157,0,0,0,0,0,0,0
278,158,0,0,0,0,0,0,0
279,158,0,0,0,0,0,0,0
280,159,0,0,0,0,0,0,0
281,159,0,0,0,0,0,0,0
282,160,0,0,0,0,0,0,0
283,160,0,0,0,0,0,0,0
284,161,0,0,0,0,0,0,0
285,161,0,0,0,0,0,0,0
286,162,0,0,0,0,0,0,0
287,162,0,0,0,0,0,0,0
288,163,0,0,0,0,0,0,0
289,163,0,0,0,0,0,0,0
290,164,0,0,0,0,0,0,0
291,164,0,0,0,0,0,0,0
292,165,0,0,0,0,0,0,0
293,165,0,0,0,0,0,0,0
294,166,0,0,0,0,0,0,0
295,166,0,0,0,0,0,0,0
296,167,0,0,0,0,0,0,0
297,167,0,0,0,0,0,0,0
298,168,0,0,0,0,0,0,0
299,168,0,0,0,0,0,0,0
300,169,0,0,0,0,0,0,0
301,169,0,0,0,0,0,0,0
302,170,0,0,0,0,0,0,0
303,170,0,0,0,0,0,0,0
304,171,0,0,0,0,0,0,0
305,171,0,0,0,0,0,0,0
306,172,0,0,0,0,0,0,0
307,172,0,0,0,0,0,0,0
308,173,0,0,0,0,0,0,0
309,173,0,0,0,0,0,0,0
310,174,0,0,0,0,0,0,0
311,174,0,0,0,0,0,0,0
312,175,0,0,0,0,0,0,0
313,175,0,0,0,0,0,0,0
314,176,0,0,0,0,0,0,0
315,176,0,0,0,0,0,0,0
316,177,0,0,0,0,0,0,0
317,177,0,0,0,0,0,0,0
318,178,0,0,0,0,0,0,0
319,178,0,0,0,0,0,0,0
320,179,0,0,0,0,0,0,0
321,179,0,0,0,0,0,0,0
322,180,0,0,0,0,0,0,0
323,180,0,0,0,0,0,0,0
324,181,0,0,0,0,0,0,0
325,181,0,0,0,0,0,0,0
326,182,0,0,0,0,0,0,0
327,182,0,0,0,0,0,0,0
328,183,0,0,0,0,0,0,0
329,183,0,0,0,0,0,0,0
330,184,0,0,0,0,0,0,0
331,184,0,0,0,0,0,0,0
332,185,0,0,0,0,0,0,0
333,185,0,0,0,0,0,0,0
334,186,0,0,0,0,0,0,0
335,186,0,0,0,0,0,0,0
336,187,0,0,0,0,0,0,0
337,187,0,0,0,0,0,0,0
338,188,0,0,0,0,0,0,0
339,188,0,0,0,0,0,0,0
340,189,0,0,0,0,0,0,0
341,189,0,0,0,0,0,0,0
342,190,0,0,0,0,0,0,0
343,190,0,0,0,0,0,0,0
344,191,0,0,0,0,0,0,0
345,191,0,0,0,0,0,0,0
346,192,0,0,0,0,0,0,0
347,192,0,0,0,0,0,0,0
348,193,0,0,0,0,0,0,0
349,193,0,0,0,0,0,0,0
350,194,0,0,0,0,0,0,0
351,194,0,0,0,0,0,0,0
352,195,0,0,0,0,0,0,0
353,195,0,0,0,0,0,0,0
354,196,0,0,0,0,0,0,0
355,196,0,0,0,0,0,0,0
356,197,0,0,0,0,0,0,0
357,197,0,0,0,0,0,0,0
358,198,0,0,0,0,0,0,0
359,198,0,0,0,0,0,0,0
360,199,0,0,0,0,0,0,0
361,199,0,0,0,0,0,0,0
362,200,0,0,0,0,0,0,0
363,200,0,0,0,0,0,0,0
364,201,0,0,0,0,0,0,0
365,201,0,0,0,0,0,0,0
366,202,0,0,0,0,0,0,0
367,202,0,0,0,0,0,0,0
368,203,0,0,0,0,0,0,0
369,203,0,0,0,0,0,0,0
370,204,0,0,0,0,0,0,0
371,204,0,0,0,0,0,0,0
372,205,0,0,0,0,0,0,0
373,205,0,0,0,0,0,0,0
374,206,0,0,0,0,0,0,0
375,206,0,0,0,0,0,0,0
376,207,0,0,0,0,0,0,0
377,207,0,0,0,0,0,0,0
378,208,0,0,0,0,0,0,0
379,208,0,0,0,0,0,0,0
380,209,0,0,0,0,0,0,0
381,209,0,0,0,0,0,0,0
382,210,0,0,0,0,0,0,0
383,210,0,0,0,0,0,0,0
384,211,0,0,0,0,0,0,0
385,211,0,0,0,0,0,0,0
386,212,0,0,0,0,0,0,0
387,212,0,0,0,0,0,0,0
388,213,0,0,0,0,0,0,0
389,213,0,0,0,0,0,0,0
390,214,0,0,0,0,0,0,0
391,214,0,0,0,0,0,0,0
392,215,0,0,0,0,0,0,0
393,215,0,0,0,0,0,0,0
394,216,0,0,0,0,0,0,0
395,216,0,0,0,0,0,0,0
396,217,0,0,0,0,0,0,0
397,217,0,0,0,0,0,0,0
398,218,0,0,0,0,0,0,0
399,218,0,0,0,0,0,0,0
400,219,0,0,0,0,0,0,0
401,219,0,0,0,0,0,0,0
402,220,0,0,0,0,0,0,0
403,220,0,0,0,0,0,0,0
404,221,0,0,0,0,0,0,0
405,221,0,0,0,0,0,0,0
406,222,0,0,0,0,0,0,0
407,222,0,0,0,0,0,0,0
408,223,0,0,0,0,0,0,0
409,223,0,0,0,0,0,0,0
410,224,0,0,0,0,0,0,0
411,224,0,0,0,0,0,0,0
412,225,0,0,0,0,0,0,0
413,225,0,0,0,0,0,0,0
414,226,0,0,0,0,0,0,0
415,226,0,0,0,0,0,0,0
416,227,0,0,0,0,0,0,0
417,227,0,0,0,0,0,0,0
418,228,0,0,0,0,0,0,0
419,228,0,0,0,0,0,0,0
420,229,0,0,0,0,0,0,0
421,229,0,0,0,0,0,0,0
422,230,0,0,0,0,0,0,0
423,230,0,0,0,0,0,0,0
424,231,0,0,0,0,0,0,0
425,231,0,0,0,0,0,0,0
426,232,0,0,0,0,0,0,0
427,232,0,0,0,0,0,0,0
428,233,0,0,0,0,0,0,0
429,233,0,0,0,0,0,0,0
430,234,0,0,0,0,0,0,0
431,234,0,0,0,0,0,0,0
432,235,0,0,0,0,0,0,0
433,235,0,0,0,0,0,0,0
434,236,0,0,0,0,0,0,0
435,236,0,0,0,0,0,0,0
436,237,0,0,0,0,0,0,0
437,237,0,0,0,0,0,0,0
438,238,0,0,0,0,0,0,0
439,238,0,0,0,0,0,0,0
440,239,0,0,0,0,0,0,0
441,239,0,0,0,0,0,0,0
442,240,0,0,0,0,0,0,0
443,240,0,0,0,0,0,0,0
444,241,0,0,0,0,0,0,0
445,241,0,0,0,0,0,0,0
446,242,0,0,0,0,0,0,0
447,242,0,0,0,0,0,0,0
448,243,0,0,0,0,0,0,0
449,243,0,0,0,0,0,0,0
450,244,0,0,0,0,0,0,0
451,244,0,0,0,0,0,0,0
452,245,0,0,0,0,0,0,0
453,245,0,0,0,0,0,0,0
454,246,0,0,0,0,0,0,0
455,246,0,0,0,0,0,0,0
456,247,0,0,0,0,0,0,0
457,247,0,0,0,0,0,0,0
458,248,0,0,0,0,0,0,0
459,248,0,0,0,0,0,0,0
460,249,0,0,0,0,0,0,0
461,249,0,0,0,0,0,0,0
462,250,0,0,0,0,0,0,0
463,250,0,0,0,0,0,0,0
464,251,0,0,0,0,0,0,0
465,251,0,0,0,0,0,0,0
466,252,0,0,0,0,0,0,0
467,252,0,0,0,0,0,0,0
468,253,0,0,0,0,0,0,0
469,253,0,0,0,0,0,0,0
470,254,0,0,0,0,0,0,0
471,254,0,0,0,0,0,0,0
472,255,0,0,0,0,0,0,0
473,255,0,0,0,0,0,0,0
474,256,0,0,0,0,0,0,0
475,256,0,0,0,0,0,0,0
476,257,0,0,0,0,0,0,0
477,257,0,0,0,0,0,0,0
478,258,0,0,0,0,0,0,0
479,258,0,0,0,0,0,0,0
480,259,0,0,0,0,0,0,0
481,259,0,0,0,0,0,0,0
482,260,0,0,0,0,0,0,0
483,260,0,0,0,0,0,0,0
484,261,0,0,0,0,0,0,0
485,261,0,0,0,0,0,0,0
486,262,0,0,0,0,0,0,0
487,262,0,0,0,0,0,0,0
488,263,0,0,0,0,0,0,0
489,263,0,0,0,0,0,0,0
490,264,0,0,0,0,0,0,0
491,264,0,0,0,0,0,0,0
492,265,0,0,0,0,0,0,0
493,265,0,0,0,0,0,0,0
494,266,0,0,0,0,0,0,0
495,266,0,0,0,0,0,0,0
496,267,0,0,0,0,0,0,0
497,267,0,0,0,0,0,0,0
498,268,0,0,0,0,0,0,0
499,268,0,0,0,0,0,0,0
500,269,0,0,0,0,0,0,0
501,269,0,0,0,0,0,0,0
502,270,0,0,0,0,0,0,0
503,270,0,0,0,0,0,0,0
504,271,0,0,0,0,0,0,0
505,271,0,0,0,0,0,0,0
506,272,0,0,0,0,0,0,0
507,272,0,0,0,0,0,0,0
508,273,0,0,0,0,0,0,0
509,273,0,0,0,0,0,0,0
510,274,0,0,0,0,0,0,0
511,274,0,0,0,0,0,0,0
512,275,0,0,0,0,0,0,0
513,275,0,0,0,0,0,0,0
514,276,0,0,0,0,0,0,0
515,276,0,0,0,0,0,0,0
516,277,0,0,0,0,0,0,0
517,277,0,0,0,0,0,0,0
518,278,0,0,0,0,0,0,0
519,278,0,0,0,0,0,0,0
520,279,0,0,0,0,0,0,0
521,279,0,0,0,0,0,0,0
522,280,0,0,0,0,0,0,0
523,280,0,0,0,0,0,0,0
524,281,0,0,0,0,0,0,0
525,281,0,0,0,0,0,0,0
526,282,0,0,0,0,0,0,0
527,282,0,0,0,0,0,0,0
528,283,0,0,0,0,0,0,0
529,283,0,0,0,0,0,0,0
530,284,0,0,0,0,0,0,0
531,284,0,0,0,0,0,0,0
532,285,0,0,0,0,0,0,0
533,285,0,0,0,0,0,0,0
534,286,0,0,0,0,0,0,0
535,286,0,0,0,0,0,0,0
536,287,0,0,0,0,0,0,0
537,287,0,0,0,0,0,0,0
538,288,0,0,0,0,0,0,0
539,288,0,0,0,0,0,0,0
540,289,0,0,0,0,0,0,0
541,289,0,0,0,0,0,0,0
542,290,0,0,0,0,0,0,0
543,290,0,0,0,0,0,0,0
544,291,0,0,0,0,0,0,0
545,291,0,0,0,0,0,0,0
546,292,0,0,0,0,0,0,0
547,292,0,0,0,0,0,0,0
548,293,0,0,0,0,0,0,0
549,293,0,0,0,0,0,0,0
550,294,0,0,0,0,0,0,0
551,294,0,0,0,0,0,0,0
552,295,0,0,0,0,0,0,0
553,295,0,0,0,0,0,0,0
554,296,0,0,0,0,0,0,0
555,296,0,0,0,0,0,0,0
556,297,0,0,0,0,0,0,0
557,297,0,0,0,0,0,0,0
558,298,0,0,0,0,0,0,0
559,298,0,0,0,0,0,0,0
560,299,0,0,0,0,0,0,0
561,299,0,0,0,0,0,0,0
562,300,0,0,0,0,0,0,0
563,300,0,0,0,0,0,0,0
564,301,0,0,0,0,0,0,0
565,301,0,0,0,0,0,0,0
566,302,0,0,0,0,0,0,0
567,302,0,0,0,0,0,0,0
568,303,0,0,0,0,0,0,0
569,303,0,0,0,0,0,0,0
570,304,0,0,0,0,0,0,0
571,304,0,0,0,0,0,0,0
572,305,0,0,0,0,0,0,0
573,305,0,0,0,0,0,0,0
574,306,0,0,0,0,0,0,0
575,306,0,0,0,0,0,0,0
576,307,0,0,0,0,0,0,0
577,307,0,0,0,0,0,0,0
578,308,0,0,0,0,0,0,0
579,308,0,0,0,0,0,0,0
580,309,0,0,0,0,0,0,0
581,309,0,0,0,0,0,0,0
582,310,0,0,0,0,0,0,0
583,310,0,0,0,0,0,0,0
584,311,0,0,0,0,0,0,0
585,311,0,0,0,0,0,0,0
586,312,0,0,0,0,0,0,0
587,312,0,0,0,0,0,0,0
588,313,0,0,0,0,0,0,0
589,313,0,0,0,0,0,0,0
590,314,0,0,0,0,0,0,0
591,314,0,0,0,0,0,0,0
592,315,0,0,0,0,0,0,0
593,315,0,0,0,0,0,0,0
594,316,0,0,0,0,0,0,0
595,316,0,0,0,0,0,0,0
596,317,0,0,0,0,0,0,0
597,317,0,0,0,0,0,0,0
598,318,0,0,0,0,0,0,0
599,318,0,0,0,0,0,0,0
600,319,0,0,0,0,0,0,0
601,319,0,0,0,0,0,0,0
602,320,0,0,0,0,0,0,0
603,320,0,0,0,0,0,0,0
604,321,0,0,0,0,0,0,0
605,321,0,0,0,0,0,0,0
606,322,0,0,0,0,0,0,0
607,322,0,0,0,0,0,0,0
608,323,0,0,0,0,0,0,0
609,323,0,0,0,0,0,0,0
610,324,0,0,0,0,0,0,0
611,324,0,0,0,0,0,0,0
612,325,0,0,0,0,0,0,0
613,325,0,0,0,0,0,0,0
614,326,0,0,0,0,0,0,0
615,326,0,0,0,0,0,0,0
616,327,0,0,0,0,0,0,0
617,327,0,0,0,0,0,0,0
618,328,0,0,0,0,0,0,0
619,328,0,0,0,0,0,0,0
620,329,0,0,0,0,0,0,0
621,329,0,0,0,0,0,0,0
622,330,0,0,0,0,0,0,0
623,330,0,0,0,0,0,0,0
624,331,0,0,0,0,0,0,0
625,331,0,0,0,0,0,0,0
626,332,0,0,0,0,0,0,0
627,332,0,0,0,0,0,0,0
628,333,0,0,0,0,0,0,0
629,333,0,0,0,0,0,0,0
630,334,0,0,0,0,0,0,0
631,334,0,0,0,0,0,0,0
632,335,0,0,0,0,0,0,0
633,335,0,0,0,0,0,0,0
634,336,0,0,0,0,0,0,0
635,336,0,0,0,0,0,0,0
636,337,0,0,0,0,0,0,0
637,337,0,0,0,0,0,0,0
638,338,0,0,0,0,0,0,0
639,338,0,0,0,0,0,0,0
640,339,0,0,0,0,0,0,0
641,339,0,0,0,0,0,0,0
642,340,0,0,0,0,0,0,0
643,340,0,0,0,0,0,0,0
644,341,0,0,0,0,0,0,0
645,341,0,0,0,0,0,0,0
646,342,0,0,0,0,0,0,0
647,342,0,0,0,0,0,0,0
648,343,0,0,0,0,0,0,0
649,343,0,0,0,0,0,0,0
650,344,0,0,0,0,0,0,0
651,344,0,0,0,0,0,0,0
652,345,0,0,0,0,0,0,0
653,345,0,0,0,0,0,0,0
654,346,0,0,0,0,0,0,0
655,346,0,0,0,0,0,0,0
656,347,0,0,0,0,0,0,0
657,347,0,0,0,0,0,0,0
658,348,0,0,0,0,0,0,0
659,348,0,0,0,0,0,0,0
660,349,0,0,0,0,0,0,0
661,349,0,0,0,0,0,0,0
662,350,0,0,0,0,0,0,0
663,350,0,0,0,0,0,0,0
664,351,0,0,0,0,0,0,0
665,351,0,0,0,0,0,0,0
666,352,0,0,0,0,0,0,0
667,352,0,0,0,0,0,0,0
668,353,0,0,0,0,0,0,0
669,353,0,0,0,0,0,0,0
670,354,0,0,0,0,0,0,0
671,354,0,0,0,0,0,0,0
672,355,0,0,0,0,0,0,0
673,355,0,0,0,0,0,0,0
674,356,0,0,0,0,0,0,0
675,356,0,0,0,0,0,0,0
676,357,0,0,0,0,0,0,0
677,357,0,0,0,0,0,0,0
678,358,0,0,0,0,0,0,0
679,358,0,0,0,0,0,0,0
680,359,0,0,0,0,0,0,0
681,359,0,0,0,0,0,0,0
682,360,0,0,0,0,0,0,0
683,360,0,0,0,0,0,0,0
684,361,0,0,0,0,0,0,0
685,361,0,0,0,0,0,0,0
686,362,0,0,0,0,0,0,0
687,362,0,0,0,0,0,0,0
688,363,0,0,0,0,0,0,0
689,363,0,0,0,0,0,0,0
690,364,0,0,0,0,0,0,0
691,364,0,0,0,0,0,0,0
692,365,0,0,0,0,0,0,0
693,365,0,0,0,0,0,0,0
694,366,0,0,0,0,0,0,0
695,366,0,0,0,0,0,0,0
696,367,0,0,0,0,0,0,0
697,367,0,0,0,0,0,0,0
698,368,0,0,0,0,0,0,0
699,368,0,0,0,0,0,0,0
700,369,0,0,0,0,0,0,0
701,369,0,0,0,0,0,0,0
702,370,0,0,0,0,0,0,0
703,370,0,0,0,0,0,0,0
704,371,0,0,0,0,0,0,0
705,371,0,0,0,0,0,0,0
706,372,0,0,0,0,0,0,0
707,372,0,0,0,0,0,0,0
708,373,0,0,0,0,0,0,0
709,373,0,0,0,0,0,0,0
710,374,0,0,0,0,0,0,0
711,374,0,0,0,0,0,0,0
712,375,0,0,0,0,0,0,0
713,375,0,0,0,0,0,0,0
714,376,0,0,0,0,0,0,0
715,376,0,0,0,0,0,0,0
716,377,0,0,0,0,0,0,0
717,377,0,0,0,0,0,0,0
718,378,0,0,0,0,0,0,0
719,378,0,0,0,0,0,0,0
720,379,0,0,0,0,0,0,0
721,379,0,0,0,0,0,0,0
722,380,0,0,0,0,0,0,0
723,380,0,0,0,0,0,0,0
724,381,0,0,0,0,0,0,0
725,381,0,0,0,0,0,0,0
726,382,0,0,0,0,0,0,0
727,382,0,0,0,0,0,0,0
728,383,0,0,0,0,0,0,0
729,383,0,0,0,0,0,0,0
730,384,0,0,0,0,0,0,0
731,384,0,0,0,0,0,0,0
732,385,0,0,0,0,0,0,0
733,385,0,0,0,0,0,0,0
734,386,0,0,0,0,0,0,0
735,386,0,0,0,0,0,0,0
736,387,0,0,0,0,0,0,0
737,387,0,0,0,0,0,0,0
738,388,0,0,0,0,0,0,0
739,388,0,0,0,0,0,0,0
740,389,0,0,0,0,0,0,0
741,389,0,0,0,0,0,0,0
742,390,0,0,0,0,0,0,0
743,390,0,0,0,0,0,0,0
744,391,0,0,0,0,0,0,0
745,391,0,0,0,0,0,0,0
746,392,0,0,0,0,0,0,0
747,392,0,0,0,0,0,0,0
748,393,0,0,0,0,0,0,0
749,393,0,0,0,0,0,0,0
750,394,0,0,0,0,0,0,0
751,394,0,0,0,0,0,0,0
752,395,0,0,0,0,0,0,0
753,395,0,0,0,0,0,0,0
754,396,0,0,0,0,0,0,0
755,396,0,0,0,0,0,0,0
756,397,0,0,0,0,0,0,0
757,397,0,0,0,0,0,0,0
758,398,0,0,0,0,0,0,0
759,398,0,0,0,0,0,0,0
760,399,0,0,0,0,0,0,0
761,399,0,0,0,0,0,0,0
762,400,0,0,0,0,0,0,0
763,400,0,0,0,0,0,0,0
764,401,0,0,0,0,0,0,0
765,401,0,0,0,0,0,0,0
766,402,0,0,0,0,0,0,0
767,402,0,0,0,0,0,0,0
768,403,0,0,0,0,0,0,0
769,403,0,0,0,0,0,0,0
770,404,0,0,0,0,0,0,0
771,404,0,0,0,0,0,0,0
772,405,0,0,0,0,0,0,0
773,405,0,0,0,0,0,0,0
774,406,0,0,0,0,0,0,0
